state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,randomized_order
Florida,0,['watch'],0,0,2020-06-30 17:59:44+00:00,1.2780254413250765e+18,I honestly think this is the scariest tornado watch I've ever seen https://t.co/kavJcGT7dp,0,1.1345722415371592e+18,weathernerd6,0.0,2.0,"[[-81.326884, 28.658956], [-81.208792, 28.658956], [-81.208792, 28.730516], [-81.326884, 28.730516]]",United States,"Winter Springs, FL",city,
Florida,0,['bake'],0,0,2020-03-06 23:42:43+00:00,1.2360747618364744e+18,"@wortholomew Shake &amp; Bake, 3.14Km around the neighborhood before the sunset. https://t.co/jpUrIYg6D0",0,373687309.0,RunnerWest,0.0,2.0,"[[-81.465117, 28.378495], [-81.429657, 28.378495], [-81.429657, 28.421281], [-81.465117, 28.421281]]",United States,"Williamsburg, FL",city,
Florida,0,['watch'],0,0,2020-03-24 21:32:00+00:00,1.2425648492023316e+18,I like to watch 🤷🏾‍♀️ https://t.co/GCZC5JaJyj,0,161792884.0,MzPootney,0.0,0.0,,,,,
Florida,0,['ipa'],0,0,2020-01-24 01:57:40+00:00,1.2205260453187994e+18,Drinking an Impeachment IPA by @LegalDraftBeer at @OnTapDFW — https://t.co/tht2JP8nFw,1,371833221.0,CowHorn_Kenny,0.0,0.0,"[[-97.233811, 32.586565], [-97.037464, 32.586565], [-97.037464, 32.817135], [-97.233811, 32.817135]]",United States,"Arlington, TX",city,
Florida,0,['watching'],0,0,2020-02-01 22:12:57+00:00,1.2237309864432476e+18,@morgfair @S_Nietzsche_ I know 10 people who want a real trial with witnesses John Bolton if you are watching and l… https://t.co/DU8DaKywoD,0,787883262.0,lucyajayhawk,0.0,1.0,"[[-82.562328, 28.078692], [-82.502314, 28.078692], [-82.502314, 28.1280586], [-82.562328, 28.1280586]]",United States,"Greater Northdale, FL",city,
Florida,0,['tequila'],0,0,2020-02-09 19:21:04+00:00,1.2265868335192883e+18,"Any Questions , Comments , Or Concerns When I’m Drinking... Take That Up W/ TEQUILA 😭🍸🌚 Cause it’s None Of My Business",1,1.1736745387999683e+18,SSagg92,0.0,2.0,"[[-82.290128, 27.9784943], [-82.256856, 27.9784943], [-82.256856, 28.019497], [-82.290128, 28.019497]]",United States,"Seffner, FL",city,
Florida,0,['watch'],0,0,2020-03-05 22:18:23+00:00,1.2356911510863094e+18,Let that hate go and watch how you grow and prosper in blessings.,0,594068255.0,XoxoCynn_,0.0,0.0,,,,,
Florida,0,['cooking'],0,0,2020-05-31 18:24:26+00:00,1.2671600233371402e+18,Cleaning &amp; cooking today,1,2196424957.0,AlexaApollon,0.0,0.0,,,,,
Florida,0,['wine'],0,0,2020-04-28 01:12:15+00:00,1.2549414642678088e+18,"I can’t get over this filter! Who created this thing?! Didn’t get rid of the wine lips, but eye color so real 🤯 Oh,… https://t.co/kL4RxpsPwD",1,153129676.0,MissMarciaC,0.0,2.0,,,,,
Florida,0,['beer'],0,0,2020-02-25 01:33:46+00:00,1.232116443652776e+18,@ColinThompsonTU @RJStadium @iTebow4Fun @VisitTampaBay @XFLVipers Dude we need to grab a beer,0,33640265.0,BrettHolcomb8,0.0,0.0,,,,,
Florida,0,['watch'],0,0,2020-03-15 02:55:25+00:00,1.2390223628650824e+18,Binge watch GOT and sip on this crown,0,37586735.0,rogue_nole,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,0,"['xbox', 'twitch']",0,0,2020-03-09 22:03:44+00:00,1.2371370170766254e+18,12k+ kills! Grinding for a million! #streamer #xbox #twitch #travidoris #apex #legends https://t.co/d7i29jTgES,0,8.769087049767854e+17,Travidoris,0.0,0.0,,,,,
Florida,0,['watch'],0,0,2020-07-02 01:07:59+00:00,1.2784956039624786e+18,The cast of #Hamilfilm will be participating in a Twitter Watch Party on Friday. https://t.co/5AysYg5qhA https://t.co/ts293EdrJ8,0,36251026.0,laughing_place,1.0,4.0,,,,,
Florida,0,['delivered'],0,0,2020-02-03 02:01:18+00:00,1.2241508379262034e+18,Best half time show with the message that needed to be delivered a long time ago. https://t.co/hkgQr6MMzQ,0,2890208428.0,asli_yalim,0.0,2.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,0,['watch'],0,0,2020-04-03 00:58:51+00:00,1.2458783968838083e+18,Let me go watch ozark and see what this hype is all about !!,0,464631810.0,Impassionedx,0.0,0.0,"[[-80.4081604, 25.956799], [-80.205968, 25.956799], [-80.205968, 25.9954488], [-80.4081604, 25.9954488]]",United States,"Miramar, FL",city,
Florida,0,['watch'],0,0,2020-02-08 01:57:41+00:00,1.2259618677488067e+18,just gone watch movies all night,1,421264231.0,g0ldtop,0.0,2.0,,,,,
Florida,0,['watch'],0,0,2020-07-10 01:19:38+00:00,1.2813976354805228e+18,@nintendva Why would u wanna watch that BIG HEAD when Jake overwatch and agilities are steaming,0,20946267.0,cinnamoronroll,0.0,1.0,,,,,
Florida,0,['watching'],0,0,2020-01-28 18:41:15+00:00,1.2222281576647803e+18,Keep your hair loss away! Only 6 minutes per day! Go about your daily routine without watching the clock. Our auto-… https://t.co/ZfBEy630cj,0,849643634.0,CapillusTherapy,0.0,3.0,"[[-80.20811, 26.080935], [-80.0902351, 26.080935], [-80.0902351, 26.219801], [-80.20811, 26.219801]]",United States,"Fort Lauderdale, FL",city,
Florida,0,['whiskey'],0,0,2020-06-30 23:30:55+00:00,1.2781087882650092e+18,"Death, taxes, and @MorganWallen with a shot of whiskey 🥃",1,178606669.0,RicO_Suave03,0.0,2.0,,,,,
Florida,0,['watched'],0,0,2020-07-05 21:57:16+00:00,1.2798971580624118e+18,I def watched all 3 🥺💖 https://t.co/LOSPL874Bb,0,877054189.0,meganalex31,0.0,1.0,,,,,
Florida,0,['watching'],0,0,2020-04-02 17:16:39+00:00,1.245762081254789e+18,I’m late but I just started watching Tiger King and wow this is great,1,22852512.0,yayaaaab,0.0,1.0,,,,,
Florida,0,['cook'],0,0,2020-04-30 17:58:10+00:00,1.2559193888191816e+18,Bro do I expect to much when I say I like my woman to know how to cook or?,0,1266751771.0,trill_shoegame,0.0,1.0,"[[-92.6907144, 41.2563], [-92.611063, 41.2563], [-92.611063, 41.33583], [-92.6907144, 41.33583]]",United States,"Oskaloosa, IA",city,
Florida,0,['watch'],0,0,2020-01-22 15:00:21+00:00,1.2199982403529523e+18,@brob7989 I didn't watch to the end and see who was coming out of the bullpen 👀,0,343093012.0,Mark_Bussey,0.0,0.0,,,,,
Florida,0,['watched'],0,0,2020-07-07 23:40:50+00:00,1.2806479987756646e+18,@PrimeVideo I finally watched it 2 weeks ago. It was really endearing!,0,18608249.0,Nakeesha,0.0,0.0,"[[-82.410125, 27.9650193], [-82.326519, 27.9650193], [-82.326519, 28.031093], [-82.410125, 28.031093]]",United States,"East Lake-Orient Park, FL",city,
Florida,0,['cook'],0,0,2020-02-25 03:29:00+00:00,1.232145443439743e+18,The one who will wash your dishes and help cook. https://t.co/1pdEnjPK3k,0,2222687047.0,Tony_Allenn,0.0,1.0,"[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]",United States,"Bronx, NY",city,
Florida,0,['watch'],0,0,2020-03-21 01:22:04+00:00,1.241173194209452e+18,@strillersthecat @TedNeeley I watch it a few times a month and listen to the sound track a few times a week.,0,322573644.0,wainjoe,0.0,1.0,,,,,
Florida,0,['watch'],0,0,2020-02-03 13:24:08+00:00,1.2243226811951104e+18,Bernie has yet to face the scrutiny of a serious campaign. Watch what happens when they dig into his life.,0,7.854315593903227e+17,nightsinger1942,0.0,0.0,"[[-80.2046848, 26.423137], [-80.1213993, 26.423137], [-80.1213993, 26.46141], [-80.2046848, 26.46141]]",United States,"Kings Point, FL",city,
Florida,0,['baked'],0,0,2020-05-01 02:16:21+00:00,1.25604476016026e+18,"Made some regular food tonight!!!
Quarantine Maple Bratwurst with sautéed peppers, Baked Mac n Cheese and Homemade… https://t.co/nGApEqHM6e",1,779237060.0,makeupbytoshi,2.0,5.0,,,,,
Florida,0,['watching'],0,0,2020-04-26 21:01:38+00:00,1.2545160080663962e+18,Y’all really missing out if you’re not watching Mrs. America. Like Cate Blanchett is literally a masterclass actor 👌🏼 #MrsAmerica,0,516736740.0,austinnwashere,0.0,2.0,"[[-82.506967, 28.054599], [-82.452059, 28.054599], [-82.452059, 28.1207507], [-82.506967, 28.1207507]]",United States,"Lake Magdalene, FL",city,
Florida,0,['cook'],0,0,2020-05-24 15:06:02+00:00,1.26457337813393e+18,On my list to cook this week @davidchang   Much love!Momofuku's Bo Ssam https://t.co/RdODUlb1Fd #NYTCooking,1,44667108.0,mshersey,0.0,0.0,,,,,
Florida,0,['snapchat'],0,0,2020-05-24 10:49:13+00:00,1.2645087472731218e+18,Y’all really be out here exposing yourselves on the snapchat 🤣 one of y’all will post something trying to be sneaky… https://t.co/zweecRxxU5,0,628893773.0,TaylorLHodge1,0.0,17.0,"[[-74.1490956, 40.955019], [-74.077902, 40.955019], [-74.077902, 41.007882], [-74.1490956, 41.007882]]",United States,"Ridgewood, NJ",city,
Florida,['camp'],['ps4'],0,0,2020-01-24 14:39:51+00:00,1.220717858243711e+18,I’m still scouting for the ideal location for my new CAMP so this will be up tonight approx 21:00 EST on PS4 for an… https://t.co/0xDCgIj9Xc,0,4048219295.0,ArtieTheR3D,10.0,29.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['store'],['disinfecting'],0,0,2020-06-16 19:30:36+00:00,1.2729748781367665e+18,@SeventhGen @Lysol @Target Why can’t I get disinfecting spray ? Only once a month I see it in store only by 10am th… https://t.co/T67XDaKGfJ,0,28036490.0,jeet2ss,0.0,0.0,,,,,
Florida,0,['watch'],0,0,2020-03-23 18:18:57+00:00,1.2421538790615695e+18,If I have to watch one more video of someone zooming in on “human corona virus” on the back of the Lysol can I’m gonna explode,0,7.377418724126679e+17,elaineemarr,1.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,0,['watch'],0,0,2020-05-28 23:19:19+00:00,1.2661470676988518e+18,Should I watch greys while I work,0,9.809833215712297e+17,cloutiawest_,0.0,0.0,,,,,
Florida,0,['watched'],0,0,2020-04-14 18:43:07+00:00,1.2501324945082655e+18,@Andrew__Carter Was literally just thinking about this the other day when I re-watched the 2008 National Championsh… https://t.co/80aVx30Z58,0,26447733.0,Aaron_Berlin,0.0,0.0,"[[-81.423995, 28.582063], [-81.366389, 28.582063], [-81.366389, 28.617568], [-81.423995, 28.617568]]",United States,"Fairview Shores, FL",city,
Florida,0,['snapchat'],0,0,2020-04-05 07:35:21+00:00,1.2467029544067277e+18,Since y’all up quote with your Snapchat,0,2812981237.0,_chrisbakerr,0.0,0.0,,,,,
Florida,0,['xbox'],0,0,2020-05-23 01:50:49+00:00,1.2640108669634724e+18,@lukawallyz Once the Xbox servers go up play us in a clan match,0,9.13220073518719e+17,stevenbeanzos,0.0,0.0,,,,,
Florida,0,['watching'],0,0,2020-04-10 05:04:13+00:00,1.2484768612916183e+18,@raven_nicoleee I was watching it but it started out hellllla slow. And I gave up 🥴,0,721400802.0,FuckyoCurve,0.0,0.0,,,,,
Florida,0,['beer'],0,0,2020-07-15 00:06:40+00:00,1.283191212464173e+18,"Why does Post Malone have Patrick Mahomes and Travis Kelce tattoos? Beer pong, of course https://t.co/8JkuvgA43k",0,10222282.0,latimessports,0.0,0.0,,,,,
Florida,0,['watched'],0,0,2020-07-08 13:36:55+00:00,1.2808584037751726e+18,@jdubu2 @CassianBlack Same!!  My sisters and I watched it with our babysitter who would gave a running commentary..… https://t.co/RBpAfIMLb6,0,2148903477.0,badrondo,0.0,3.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,0,['watch'],0,0,2020-07-04 14:01:39+00:00,1.2794150771673457e+18,"@lyndseyfifield @Gundisalvus @DailySignal Here's the clip I pulled — but you should watch the whole thing, it was S… https://t.co/GmZ2zmVJKZ",0,8.719101956638638e+17,laurenelizevans,0.0,0.0,,,,,
Florida,0,['netflix'],0,0,2020-05-25 00:18:10+00:00,1.2647123249271726e+18,I hate that there’s no comments section on Netflix LMAOO,1,513647828.0,Alyrose1123,0.0,7.0,,,,,
Florida,0,"['twitch', 'watch']",0,0,2020-04-04 02:55:04+00:00,1.2462700310104146e+18,I’m live on Twitch - Watch me at https://t.co/qrwD0vBfeQ,1,2337107307.0,WOK27X,0.0,0.0,,,,,
Florida,0,['watch'],0,0,2020-04-27 10:39:05+00:00,1.254721722974167e+18,"https://t.co/0oio6H9Hoi variety of videos to watch, join in the fun",0,30415067.0,Butterfly25305,0.0,0.0,"[[-80.293218, 25.881299], [-80.227363, 25.881299], [-80.227363, 25.9270107], [-80.293218, 25.9270107]]",United States,"Opa-Locka, FL",city,
Florida,0,['watch'],0,0,2020-02-13 03:05:33+00:00,1.2277908887782932e+18,@jntplnt @RawStory I watch/listen to MSNBC all day except I turn it off at 5pm and silently say I hate Chuck Todd.,1,42713179.0,dimelesio,0.0,1.0,"[[-81.625844, 28.49675], [-81.554843, 28.49675], [-81.554843, 28.595488], [-81.625844, 28.595488]]",United States,"Winter Garden, FL",city,
Florida,0,['watch'],0,0,2020-05-22 17:55:23+00:00,1.2638912218288128e+18,it’s probably a good thing that I got to watch all of my dreams die at 18 instead of being like 30 and caught off guard,0,7.4217539071053e+17,juhnaeeee,1.0,1.0,,,,,
Florida,0,['watch'],0,0,2020-03-16 22:17:18+00:00,1.2396771474653716e+18,This was such a fun team to watch. Really bummed for them that they didn't get a chance to make a run at the big da… https://t.co/E3fVJCaDPi,0,3083216392.0,RFreemyer,0.0,4.0,"[[-81.611279, 28.424587], [-81.483386, 28.424587], [-81.483386, 28.536837], [-81.611279, 28.536837]]",United States,"Lake Butler, FL",city,
Florida,0,['watch'],0,0,2020-02-06 21:30:18+00:00,1.2255321928786248e+18,"@yooo_deej F.

I'm gonna watch the VOD when I get home. I'm a sad boy.",0,339530501.0,Lerthyr,0.0,1.0,,,,,
Florida,0,['booze'],0,0,2020-03-16 06:14:01+00:00,1.23943472735189e+18,Aka. Time for a lil booze,0,331853393.0,Mizzell_,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,0,['watching'],0,0,2020-06-14 20:29:06+00:00,1.2722648262036398e+18,@JohnWesleyShipp @MrGeeVIP I grew up watching John as Barry Allen and the flash. It's so nice to see him again play… https://t.co/dGIkJ2JbOf,0,2386145202.0,Cunningham1978C,0.0,0.0,"[[-82.293902, 28.962902], [-82.0278293, 28.962902], [-82.0278293, 29.277543], [-82.293902, 29.277543]]",United States,"Ocala, FL",city,
Florida,0,['cleaning'],0,0,2020-03-06 20:56:29+00:00,1.236032930960507e+18,@NightPutting101 @mamaneisa Just about time for another teeth cleaning.  Get the Tito’s ready,0,368313066.0,sd_phillips,0.0,1.0,,,,,
Florida,0,"['watching', 'netflix']",0,0,2020-06-22 23:00:57+00:00,1.275202143729959e+18,What’s a good show everybody watching on Netflix?,1,4210516299.0,K_E_L_95,0.0,0.0,,,,,
Florida,0,['watch'],0,0,2020-06-02 21:29:47+00:00,1.2679314438182666e+18,@CNN Watch this: https://t.co/zvsxPE5FaC,1,233589176.0,DeaconGaspar,0.0,0.0,"[[-85.238569, 35.141649], [-85.133925, 35.141649], [-85.133925, 35.215090000000004], [-85.238569, 35.215090000000004]]",United States,"Middle Valley, TN",city,
Florida,['drinking'],"['ipa', 'ipa']",0,0,2020-03-11 23:21:52+00:00,1.2378814554867548e+18,Copper-colored IPA w/ malty caramel upfront and tropical fruit finish - Drinking a Frozen Tundra IPA by… https://t.co/ki9Or85Ak3,1,284333840.0,JSASUALUM,0.0,0.0,"[[-87.951154, 42.175722], [-87.8837243, 42.175722], [-87.8837243, 42.221752], [-87.951154, 42.221752]]",United States,"Lincolnshire, IL",city,
Florida,['game'],['watched'],0,0,2020-02-24 04:30:37+00:00,1.2317985612743188e+18,"People who watched this game and said Whiteside was lazy tonight were spot on. 

Stood around the whole third quart… https://t.co/xpUplmpcNo",0,454626230.0,jrborman13,0.0,0.0,"[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]",United States,"Boston, MA",city,
Florida,0,['watching'],0,0,2020-03-30 22:12:03+00:00,1.2447492558326784e+18,@trizzzen @TexasEDMFamily @monxxbeats I was watching these last night. I freaking love them,0,1.1251596620625879e+18,BassMamaTay,0.0,0.0,,,,,
Florida,0,['cooking'],0,0,2020-06-14 01:01:35+00:00,1.2719710110770463e+18,"i feel like we’ve been cooking pretty healthy lately sooo

steak fingies, mashed taters and corn for dinner 🤩",1,431875494.0,SydneyWidnee,0.0,2.0,"[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]",United States,"Houston, TX",city,
Florida,0,['watch'],0,0,2020-01-31 17:57:10+00:00,1.2233042298986086e+18,"@PurpleRow The only reason I watch baseball is so I can see pitchers hit .128/.160/.162, please don't take that away from me.",0,3083216392.0,RFreemyer,1.0,21.0,,,,,
Florida,0,['watch'],0,0,2020-03-31 23:47:33+00:00,1.2451356788595098e+18,Awesome snippet (highlight) from a 1 on 1 session. Watch as Dalton takes coaching and corrects his mistake on the v… https://t.co/c4sVYIQOpO,0,1.244971066801492e+18,Andersonpassing,0.0,4.0,"[[-80.2039913, 26.320692], [-80.065981, 26.320692], [-80.065981, 26.427259], [-80.2039913, 26.427259]]",United States,"Boca Raton, FL",city,
Florida,0,['delivered'],0,0,2020-07-02 15:46:36+00:00,1.2787167131152343e+18,@DearAuntCrabby @UrVoteIsUrVoice Ordered from https://t.co/pRsHpRKDvC and got very high-quality masks delivered. I use them every day.,1,3151976571.0,BusStationDrift,0.0,2.0,,,,,
Florida,0,['beer'],0,0,2020-01-21 01:42:25+00:00,1.2194350461232538e+18,The latest The American Craft Beer Daily! https://t.co/L0jkwH1SHU Thanks to @WidgetWoman @TheGrottoA2 @advisorrob #australia #greenvillesc,0,7682142.0,TikiTender,0.0,0.0,,,,,
Florida,0,['watch'],0,0,2020-04-09 00:14:42+00:00,1.2480416125398262e+18,Watch Modern Family TV Show - https://t.co/p7ANzEnW9E let’s all take a break from the news and watch #ModernFamily… https://t.co/j1BnFngoBh,1,80155369.0,CCsunfire,0.0,0.0,,,,,
Florida,0,['watched'],0,0,2020-02-18 04:39:51+00:00,1.229626558241026e+18,Ive watched Tyler Johnson get lazier and display a lack of hustle since Feb started. Somethings gotta change. Whats… https://t.co/B2b5FsZqkh,1,394393166.0,hpenn10,0.0,0.0,"[[-82.5439892, 28.033407], [-82.479582, 28.033407], [-82.479582, 28.084798], [-82.5439892, 28.084798]]",United States,"Carrollwood, FL",city,
Florida,0,['watching'],0,0,2020-07-15 01:40:39+00:00,1.283214864144642e+18,@backt0nature I’m watching this while listening to Led Zeppelin’s “Bron-Yr-Aur” and it just seems right. Try it.,1,2430889298.0,ahauntedswan,0.0,3.0,,,,,
Florida,0,['netflix'],0,0,2020-01-03 01:51:14+00:00,1.2129142834759148e+18,City of God is on Netflix and that movie is a classic,1,412689415.0,TRUEZOE509,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,0,['watch'],0,0,2020-05-28 16:05:06+00:00,1.2660377941258158e+18,ICYMI - Watch official “The Lion King: Rhythms of the Pride Lands” video from #DisneylandParis --… https://t.co/Hd8L2S4jHZ,0,8310002.0,TheDisneyBlog,3.0,9.0,,,,,
Florida,0,['watch'],0,0,2020-06-06 07:38:53+00:00,1.2691718911489147e+18,@BEALRIGHTCV go watch tvd 👁👄👁,0,2155497985.0,lomlmabg_,0.0,1.0,,,,,
Florida,0,['watch'],0,0,2020-02-24 17:04:20+00:00,1.2319882414249288e+18,@gluestickgirl @FakeGuentzel59 I rented it earlier and hoped I'd be able to finish it before you got home to watch the finals.,0,111396476.0,hobaird,0.0,0.0,,,,,
Florida,0,['watching'],0,0,2020-05-26 17:23:08+00:00,1.2653326567844495e+18,@ChaseClaypool Has @VincentTJackson reached out to you yet Chase? Because watching you is going to be like watching… https://t.co/sppR9JmI7L,0,142902619.0,Chrispy0515,0.0,0.0,,,,,
