text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,coordinates,country,place_full_name,place,retweet_count,favorite_count
0,0,0,['on facebook'],2020-03-29 04:39:04+00:00,1244121876529586176,So my cousin on Facebook posted about how God is so awesome- this pandemic has prevented so many abortions and so e… https://t.co/vmhk1c3TAF,825912038341885952,MobtownK,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,6
0,"['watch', 'watch']",0,0,2020-01-16 12:58:30+00:00,1217793248921636864,@GregWoronchak I think that was the joke here. Watch them redesign that suit for the movie. Watch Cyborg help him develop it.,2544903272,WednesdayComix,"[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]",United States,"Chicago, IL",city,0,1
0,['watching'],0,0,2020-03-09 00:22:29+00:00,1236809545684525056,Love watching soccer in Portland,186103099,DougRobersonAJC,"[[-85.128063, 33.52676], [-85.009976, 33.52676], [-85.009976, 33.6334025], [-85.128063, 33.6334025]]",United States,"Carrollton, GA",city,0,22
0,0,0,['stay in'],2020-03-08 07:31:35+00:00,1236555144420081665,@sutherngeorgian @thehbcupulse @TheSIAC @MilesCollege Yeah...you must not get outside much 🙄. We’ll stay in our fou… https://t.co/JpAB9870uM,2956801261,GoldenBearsofMC,,,,,0,1
0,['beer'],0,0,2020-03-05 05:16:17+00:00,1235433932964818944,Flight of beer @ Las Vegas https://t.co/6IarzKkNcO,716709528,Verus_Animus,"[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]",United States,"Paradise, NV",city,0,0
0,['watched'],0,0,2020-01-02 18:38:07+00:00,1212805285041057805,Woww I literally sat here and watched all this🥺 https://t.co/zmKPbVDi2S,1174877152673705984,Lanee_jicole,,,,,0,0
0,0,0,['take out'],2020-02-05 15:21:20+00:00,1225076951414640642,@TheCitySavage Take out TU ‘23 and add in a list of fake baby names,1166688099050692608,kalenuwu,,,,,0,0
0,['watched'],0,0,2020-05-15 01:07:15+00:00,1261100798005653506,@MadelyneEdythe0 @torilainep I JUST WATCHED THIS LAST NIGHT,1380919104,jentaylorh,,,,,0,2
0,"['beer', 'beer']",0,0,2020-05-13 14:56:27+00:00,1260584698260135940,@richganske @CharlieGoetz @KeraRolsen @MAGTravF Good beer or just beer? And how does one measure this?,1106689124872925184,Heather_at_ACTS,,,,,0,3
0,['watch'],0,0,2020-05-31 15:29:11+00:00,1267115918200582149,@Cheapalicious I gotta watch the latest episode,954053050611785728,BrewedBlackGirl,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,0
['drink'],"['cook', 'wine', 'watch']",0,"['drink', 'watch tv']",2020-01-19 03:18:52+00:00,1218734540300136454,"fina cook, drink my wine and watch tv",3438854500,lataajiayanai,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,0
0,['watch'],0,0,2020-07-12 20:39:22+00:00,1282414267870961666,@EWOOD_24 Good to know it’s not just my kids that seem to watch Troll-World Tour everyday!,721324821435543552,CoachJacksonB,"[[-81.241886, 28.622785], [-81.13398, 28.622785], [-81.13398, 28.692232], [-81.241886, 28.692232]]",United States,"Oviedo, FL",city,0,1
0,0,0,['on twitter'],2020-07-07 13:38:15+00:00,1280496353374883841,"Because my very talented friend Mohammad thawabi isn’t on twitter, I thought I’d post this on his behalf.… https://t.co/4BOployiNv",966741448631533568,AbdulHritani,"[[-86.58141053006374, 34.721031834745425], [-86.58141053006374, 34.721031834745425], [-86.58141053006374, 34.721031834745425], [-86.58141053006374, 34.721031834745425]]",United States,Huntsville Hospital,poi,0,5
0,['cleaning'],0,0,2020-05-06 00:47:30+00:00,1257834336944033793,Top photo Owen taking baby steps cleaning up and improving lower body behavior today ! #golf#jrgolf       #golfswin… https://t.co/ukWj1C8DyD,2571786618,SchuesslerRea,"[[-87.753372, 30.2394268], [-87.659759, 30.2394268], [-87.659759, 30.334228], [-87.753372, 30.334228]]",United States,"Gulf Shores, AL",city,0,0
0,0,0,['on twitter'],2020-04-10 01:18:43+00:00,1248420108646547456,"My week on Twitter 🎉: 1 Mention, 1 Retweet, 1.47K Retweet Reach. See yours with https://t.co/ilBcsS29E3 https://t.co/2qVRA77QnB",2970236501,AnonImousSC714,,,,,0,1
0,['wine'],0,0,2020-02-14 02:38:27+00:00,1228146457284415488,Best wine (last of the bottle from the previous Tweet) and dining companion pairing ever: https://t.co/A61mk5jOiU,30038832,LilithsPriest,,,,,0,19
"['drink', 'game']",0,0,['drink'],2020-06-06 22:44:44+00:00,1269399855224557570,@fourthmonthfine Like. I literally drink 1738 when I’m some old nigga shit. Lol. A glass or two on the rocks and you’re in the game.,1001036976,sirspriggsalot,,,,,0,0
0,['watch'],0,0,2020-04-22 22:21:35+00:00,1253086574901952515,I think I wanna sell my watch.. hmm,2428184192,darkskinhoneyy_,"[[-85.86503, 33.615344], [-85.75944, 33.615344], [-85.75944, 33.74226], [-85.86503, 33.74226]]",United States,"Anniston, AL",city,0,0
0,['watching'],0,0,2020-06-03 12:42:40+00:00,1268161176887791616,It’s like watching someone get caught doing the walk of shame the next morning...Jesus these GOPs are shameless https://t.co/tOegfzZQGb,718138383302836224,Bamamac42,,,,,0,0
0,['cooking'],0,0,2020-03-13 03:13:53+00:00,1238302234447712256,Lol @BA_Turner sharing how he will work on cooking and losing LBs with this extra time as he adapts without Lakers… https://t.co/WeL0ZnYuh9,498251013,Petecertified,"[[-118.378926, 33.893614], [-118.31335, 33.893614], [-118.31335, 33.934522], [-118.378926, 33.934522]]",United States,"Hawthorne, CA",city,0,0
0,['beers'],0,0,2020-03-29 22:48:09+00:00,1244395952972214273,Bikes. Runs. Beers. And somehow managed to set a mile PR at the end of a 70 mile week. Life is weird but good rn.… https://t.co/gBXZel9RbS,872536806,zeeger6,,,,,0,8
0,0,0,['on tik tok'],2020-03-19 03:58:25+00:00,1240487767538192384,someone posted about heroin on tik tok and all these orange county vsco girls are commenting “omg same” please don’… https://t.co/ApKbRYHsw3,888232686153867264,copkiller1999,"[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]",United States,"Los Angeles, CA",city,0,20
['drink'],['tequila'],0,['drink'],2020-07-07 13:37:48+00:00,1280496238014738432,"@Sprinkles1969 You know I’ve always felt that tequila coffees are definitely a morning wake up drink, and tacos sho… https://t.co/ZMtYJs6FU9",1008206929724952576,ColinFricker2,,,,,0,1
0,['cooking'],0,0,2020-04-03 14:10:25+00:00,1246077600960851969,@ashlyb__ Awwww! Yeah this is weird bih. We keep cooking the same shit lmao,35528139,JustMAURii,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,0
['delivery'],['delivery'],0,0,2020-03-14 18:24:37+00:00,1238893814355570689,Right message. Wrong method of delivery. https://t.co/Xb5CpphaxF,250855348,j_whaley,"[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]",United States,"Hoover, AL",city,0,0
0,['beer'],0,0,2020-05-31 21:48:08+00:00,1267211285088940038,I need a beer,2155787438,grant_krug,,,,,2,4
0,0,0,['carry out'],2020-02-25 18:16:30+00:00,1232368790480064512,"4th grade Ss @sparkman Elem in @MorganCountyCSS
providing evidence of how to ""plan &amp; carry out investgations to exa… https://t.co/V7O9HOusYb",4916192381,ethompson424,"[[-86.843123, 34.4494658], [-86.843123, 34.4494658], [-86.843123, 34.4494658], [-86.843123, 34.4494658]]",United States,Sparkman Elementary School,poi,0,11
0,['watch'],0,0,2020-03-27 17:54:43+00:00,1243597330026242049,I could watch Kickboxer back to back.,35451149,bigdAU256,"[[-86.239598, 32.494642], [-86.167965, 32.494642], [-86.167965, 32.577449], [-86.239598, 32.577449]]",United States,"Wetumpka, AL",city,0,0
0,['watching'],0,0,2020-06-30 14:42:01+00:00,1277975686045548551,I’m watching Ocean’s 11 as I type. https://t.co/IMRt4Z5OSH,76101296,ocmominthesouth,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,2,32
0,['cooking'],0,0,2020-01-11 05:02:40+00:00,1215861560817614848,@Indica_Ari I ain’t cooking it tonight ion feel like going to Walmart and getting it,25936620,Steez_Is_I,,,,,0,0
0,0,0,['social media'],2020-02-19 16:33:36+00:00,1230168567900930050,lmao ppl so tuff on this social media shit it’s sad,4641124522,nunu_dadoll,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,0,2
0,0,0,['social media'],2020-06-03 03:10:29+00:00,1268017181868122112,I thought I was in social media rather heavily but it seem like everytime I open these apps back it be a whole Wave of shit I’ve missed.,139539962,slick_vick95,,,,,0,0
"['drink', 'drinking']",['wine'],0,['drink'],2020-03-07 05:06:45+00:00,1236156311009624064,how do ppl drink wine..... or am i just drinking the wrong kind 🥴,443328234,xBvldz,,,,,0,0
0,['beers'],0,0,2020-01-13 00:54:07+00:00,1216523785710592001,Yeah I’m going to need that OL to hit me back 24 bucks for those two beers if that happened to me lol https://t.co/qGheIbMqOP,387858586,leech5024,"[[-88.5194043, 33.961674], [-88.447325, 33.961674], [-88.447325, 34.01541], [-88.5194043, 34.01541]]",United States,"Amory, MS",city,0,2
0,['watched'],0,0,2020-05-23 04:12:34+00:00,1264046540525645825,"@itsjzlove Nope, I ain’t watched it either",139539962,slick_vick95,,,,,0,1
0,['watch'],0,0,2020-03-05 13:01:06+00:00,1235550906755821575,@FSUSarah42 And a whole lot of fun to watch! Go Noles!,2775311220,dfsnole,,,,,0,1
['drink'],0,0,['drink'],2020-01-03 03:09:05+00:00,1212933873304326144,"@bahdbambi @Krackinasskeyy I used to drink Zephyrhills Spring water for years, but can’t find it lately. Since most… https://t.co/3vCrZFXwPD",53589173,MRLG2U,,,,,0,2
0,0,0,['on tiktok'],2020-04-02 22:44:15+00:00,1245844522778669056,MY DAILY AVG ON TIKTOK THIS WEEK IS 8HR 13MIN,1494245605,geauxginaa,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,0,17
0,0,0,['on tiktok'],2020-04-29 02:29:47+00:00,1255323362420764674,"I have another BLAZIN race for you all, and it’s a Tiktok challenge! Go follow me on TikTok at @shardejaenglish  jo… https://t.co/AjSp13sXaO",836647057909768192,dejavu26_,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,25,41
0,['watch'],0,0,2020-03-19 02:09:00+00:00,1240460231332827139,"My BF: lets watch a movie bae
Me: ok massage my back first pls
My bf: ok lets decide on a movie first 
Me: no@BAE!… https://t.co/jQ5QGCcD8H",443407156,thongunderwear,,,,,0,11
0,"['netflix', 'watching']",0,0,2020-01-30 16:13:54+00:00,1222915853227909120,"Is it bad that I do not have cable/satellite and I pay for netflix but spend the most time watching @YouTube, not i… https://t.co/9bwSwGpAJx",1452615625,ReVeNaNtBaLoR,,,,,0,2
0,"['hbo', 'watched']",0,0,2020-04-21 02:49:41+00:00,1252429269730357251,@PrettyPlus_ I don’t have hbo. I watched on my friends Hulu account the other night,62374383,GNIK_SUIRAD,"[[-87.0315452, 33.295574], [-86.8974334, 33.295574], [-86.8974334, 33.456651], [-87.0315452, 33.456651]]",United States,"Bessemer, AL",city,0,0
0,['watched'],0,0,2020-06-03 02:50:06+00:00,1268012051856842754,"@CapehartJ Tears came down my face as I watched this - I miss his leadership, his compassion and his normal-ness.… https://t.co/dR4viBwjwy",825992337994182656,GordoQuimi,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['wine'],0,0,2020-05-03 17:29:42+00:00,1256999387869446146,I drunk 4 bottles of wine yesterday and and didn’t feel nothing now I have the biggest migraine I am dyingg,255318454,Whittt_leeey,"[[-85.06093, 32.3454008], [-84.9918, 32.3454008], [-84.9918, 32.531343], [-85.06093, 32.531343]]",United States,"Phenix City, AL",city,0,1
0,0,0,['social distancing'],2020-04-05 07:32:13+00:00,1246702165160329219,@RichyChip “telling people that by not social distancing they are reducing the time spent in isolation is dangerous… https://t.co/Hu1bemKphx,3115234271,EHeathRobinson,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['wine'],0,0,2020-04-05 03:21:34+00:00,1246639087445999618,@RevShepdaughter I had this last night along with a glass of wine 🍷 #goodnight https://t.co/t67llFtOqb,71824129,ebbymarie,,,,,0,0
0,['cook'],0,0,2020-01-14 18:21:17+00:00,1217149701612503040,Does Your Mom Know Crying Over Girls Who Snort Coke &amp; Can't Cook.,499817221,Gottalottaloot,,,,,0,0
['drink'],0,0,['drink'],2020-06-09 16:18:19+00:00,1270389772557651968,Please because save that for your group of friends whilst y’all continue to drink from thee privilege cup. https://t.co/fnjEEdIhAj,334911885,Mackthekreator,,,,,0,0
0,['watch'],0,0,2020-06-06 23:51:19+00:00,1269416610877648897,Must watch video! https://t.co/y7QnF11eFt,814985925243666432,uche798,,,,,0,0
0,"['watching', 'disney+']",0,0,2020-05-07 05:39:44+00:00,1258270270269390848,I be feeling like a big ass kid watching movies on Disney+ 😂,2576696182,jaleng0306,,,,,0,0
0,0,0,['social media'],2020-06-03 05:40:12+00:00,1268054859439321088,Well time to close account someone has put up.a fake video on other social media,1183924462053482496,KnowlesCecil,,,,,0,0
"['delivery', 'services']",['delivery'],0,0,2020-05-14 18:06:04+00:00,1260994805540274176,"Family meals!! 
Available for curbside pickup or through our delivery services. Call 334.676.2260 for curbside orde… https://t.co/klBLDTzFQg",844535449947459584,TheCorkCleaver,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,0
0,['watched'],0,0,2020-04-29 05:04:45+00:00,1255362361936011264,Another contender would be literally *any* film we watched in ninth grade World History. It was just the Coach’s hi… https://t.co/BrKeHc9LJD,29114766,cspencer96,,,,,0,0
0,['watch'],0,0,2020-03-30 19:09:30+00:00,1244703317332242436,All God ❤️🙏! Tap In &amp; watch my story ! https://t.co/gNXdzdt7w5,2466994254,gamechanger021,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,26,208
0,['cook'],0,0,2020-01-05 05:40:22+00:00,1213696723052355586,@exhumed420 I would expect a man to cook for me sometimes too then and not just me all the time,2753583780,karahwilson15,,,,,0,1
0,['watch'],0,0,2020-06-13 15:43:53+00:00,1271830658831339520,The funniest thing anyone could think of me is that I have time to watch or be worried about their every move and… https://t.co/6v66D00IDF,706032510577287168,LastOf98,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,0
0,0,0,['on twitter'],2020-06-03 03:02:49+00:00,1268015252257624065,@jocelyndior1 Shit you put me on Twitter in 2011 I been addicted since then you just quit,607591894,LayFromThaBay,,,,,0,1
0,['ipa'],0,0,2020-06-21 20:41:27+00:00,1274804646348050433,"Dogfish Head 90 Minute IPA  (@dogfishbeer)  is on, replacing Hi-Wire Hop Circus Vol. 7 (@HiWireBrewing)",940323842165301248,rccbhsv,,,,,1,0
0,['watching'],0,0,2020-02-20 02:28:52+00:00,1230318369511034881,Binge watching medical tv shows and finding errors when they are treating patients counts as studying right? 🤷🏽‍♀️,237380806,ravennosymone_,"[[-85.569969, 32.532449], [-85.413112, 32.532449], [-85.413112, 32.6620408], [-85.569969, 32.6620408]]",United States,"Auburn, AL",city,0,0
0,0,0,['on tik tok'],2020-04-08 16:43:27+00:00,1247928053310918658,The yt people on tik tok are super bold with those racist ass comments.. mfers really DONT give af,913069414127407104,campaignrose,,,,,0,0
0,['netflix'],0,0,2020-03-30 06:20:56+00:00,1244509899608010755,Seriously...I can’t contain myself😂 @theofficenbc it never gets old! #TheOffice #netflix https://t.co/h7peAfZy4z,2712203611,carlieshively,"[[-71.3466458, 42.840671], [-71.206356, 42.840671], [-71.206356, 42.9417995], [-71.3466458, 42.9417995]]",United States,"Derry, NH",city,0,0
['basketball'],['watch'],0,0,2020-01-03 13:17:48+00:00,1213087064788471809,Going to watch the Mocs play basketball at Mercer tomorrow? FREE tickets at https://t.co/EMJpJaRaLg  #UTC #GoMocs,56796904,gomocs57,,,,,0,0
0,['snapchat'],0,0,2020-03-31 21:26:20+00:00,1245100137778679812,@donttalktom3_ You have your mom on Snapchat? 😂 I bet you have a private story too,1023293867821395968,ggtookie,,,,,0,0
0,['watch'],0,['binge watch'],2020-01-01 00:04:53+00:00,1212162744109150209,need something else to binge watch since I finished You,2241682250,JustinIGarcia,"[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]",United States,"Texas, USA",admin,1,0
0,['watching'],0,0,2020-07-05 16:47:24+00:00,1279819179105886208,@Med_Life_Crisis Why do people think they are better for not watching popular TV. I mean i catch up with the Kardas… https://t.co/38nr60QIHa,328017437,MGastorf,,,,,0,2
0,['watching'],0,0,2020-04-17 05:50:39+00:00,1251025257785430016,my specific brand of personal tomfoolery is watching a show and reading the wiki plot of the episodes as they happen,1494245605,geauxginaa,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,0,4
0,['watch'],0,0,2020-06-08 01:56:28+00:00,1269810495655215107,Scared of horses. Don’t watch sports. Don’t eat crawfish and crab legs. Don’t like outside. Bitch wtf we supposed to do??? 😂,1001036976,sirspriggsalot,,,,,1,1
0,['netflix'],0,0,2020-05-17 19:48:17+00:00,1262107692161794049,@KurtBenkert wasn’t it you that I saw tweet about the Last Kingdom on Netflix? Just started Season 1,37106650,gmaine6504,,,,,0,0
