text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant,state
['store'],0,0,0,2020-05-18 06:12:06+00:00,1262264681533779968,Some lady rubbed one out in an IKEA store during all this and I’m just like 🤢🤮 #Coronavirus #covid19,194584530,MusiqueStar2011,0,0,,,,,,Alabama
['games'],0,0,0,2020-05-31 15:58:57+00:00,1267123408489381890,@BaldyNFL @SaintsNews @Saints @J_7TRE_E @ReggieBush That’s how you get you one of these. NFL games are won or lost… https://t.co/HMYhPyTKZD,16184095,FrankDuffy,0,0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,,Alabama
['practice'],0,0,0,2020-04-26 01:22:54+00:00,1254219370684973056,@LSUfootball from the first practice cleat to hit the Ponderosa last July until today: https://t.co/VDxaAJQiDb,16184095,FrankDuffy,0,1,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,,Alabama
['fly'],0,0,0,2020-05-06 17:06:52+00:00,1258080805252890624,@_C_Rose__ I’m holding mine to fly put on a later date but a whole year?,30765501,Milli380,0,1,,,,,,Alabama
['beach'],0,0,0,2020-07-05 22:20:35+00:00,1279903025629466626,"2- interstate 10
I don’t go on this interstate a lot but when I do, I’m usually going to the beach so it usually gi… https://t.co/1yZplH86Bl",1196996893588557824,DrunkMacJones,0,0,"[[-86.744336, 33.445287], [-86.70887, 33.445287], [-86.70887, 33.47226], [-86.744336, 33.47226]]",United States,"Cahaba Heights, AL",city,,Alabama
['game'],0,0,0,2020-04-26 18:00:49+00:00,1254470503026343936,@zypher_99 Well done.  Such a fun game.  Too bad it didn't launch in good shape.,423188726,AwallDigital,0,1,,,,,,Alabama
['rideshare'],0,0,0,2020-06-22 19:00:02+00:00,1275141512565714944,#Carpool #Youngstown -&gt; #VanBuren rideshare #splitcosts https://t.co/TGcd4nvKGW,87188071,carpoolworld,0,0,"[[-80.711161, 41.049898], [-80.56792, 41.049898], [-80.56792, 41.160644], [-80.711161, 41.160644]]",United States,"Youngstown, OH",city,,Alabama
['rideshare'],0,0,0,2020-06-18 07:00:01+00:00,1273510764356091905,#Carpool #Manila -&gt; #Makati rideshare #splitcosts https://t.co/E24zaDI6lQ,87188071,carpoolworld,0,0,"[[120.9416422, 14.5438774], [121.0263307, 14.5438774], [121.0263307, 14.6390361], [120.9416422, 14.6390361]]",Republic of the Philippines,"Manila City, National Capital Region",city,,Alabama
['service'],0,0,0,2020-05-20 21:25:13+00:00,1263219251957161988,Rest In Peace Wilson Roosevelt Jerman thank you for your many years of service to this country. https://t.co/vpovXieOxI,1015008139270414336,celset2,11,34,,,,,,Alabama
['hotel'],0,0,0,2020-04-20 03:17:34+00:00,1252073899812098049,"@aander1987 1/I do not see this as taking over private property at all. A hotel is private property, and here, hote… https://t.co/bsFHWaE9i1",464056843,StefanKertesz,0,2,"[[-86.84954, 33.414818], [-86.762633, 33.414818], [-86.762633, 33.488982], [-86.84954, 33.488982]]",United States,"Homewood, AL",city,,Alabama
['game'],0,0,0,2020-01-01 17:04:20+00:00,1212419294480470017,"drinking game for 2020:
take a shot for every time someone tweets “2020 already sucks” over the course of the next 3 days",2376384763,kkapper_,1,7,"[[-96.937783, 33.081206], [-96.7327146, 33.081206], [-96.7327146, 33.219073], [-96.937783, 33.219073]]",United States,"Frisco, TX",city,,Alabama
['service'],0,0,0,2020-01-20 16:01:54+00:00,1219288954442321921,"How are you celebrating #MLKDay? Join @UofAlabama for ""A Day On -- Not a Day Off."" Participate in service and hear… https://t.co/HqMwd1gZlp",24100760,culverhouseua,1,2,,,,,,Alabama
['visiting'],0,0,0,2020-07-07 03:07:17+00:00,1280337564721917954,"Suspect in custody, charges pending in killing of 7-year-old girl shot while visiting grandmother on West Side
https://t.co/ExHhsvSYcO",122280853,Rachel_McRea,2,1,,,,,,Alabama
['trained'],0,0,0,2020-06-13 23:59:25+00:00,1271955366058786816,@S1apSh0es They were classically trained punches for sure.,231746784,MattWeaverAW,0,2,,,,,,Alabama
['rideshare'],0,0,0,2020-07-01 17:30:01+00:00,1278380352071856128,#Carpool #Caledonia -&gt; #Kenosha #Amazon rideshare #splitcosts https://t.co/grW868cDsg,87188071,carpoolworld,0,0,"[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]",United States,"Wisconsin, USA",admin,,Alabama
"['games', 'basketball']",0,0,0,2020-01-12 15:28:38+00:00,1216381477686071297,We were able to get to the games @SparkmanMiddle this week to take some action shots of the basketball teams.  Sorr… https://t.co/HXhebArdUT,3494140095,shuttlemanphoto,1,1,,,,,,Alabama
['bars'],['watching'],0,0,2020-01-01 22:30:00+00:00,1212501254380937222,A lot of people spent the first day of the year hanging out at sports bars watching their favorite college football… https://t.co/pEHo81qZrn,1039579285475024896,KellyWZDX,0,1,,,,,,Alabama
['game'],0,0,0,2020-03-23 11:08:40+00:00,1242045594723667968,Please tell me someone else on here played sims 2 for DS because that game was a fucking fever dream and I low-key… https://t.co/5Z9doU4jD8,928825477,sentient_fart,1,3,,,,,,Alabama
['worship'],0,0,0,2020-03-24 12:40:39+00:00,1242431129732382720,Holy Spirit Rain Down (worship video w/ lyrics) https://t.co/usobdwm76T via @YouTube #morningworship,58442630,joyhmartin,0,0,,,,,,Alabama
"['store', 'store']",0,0,0,2020-07-11 17:15:57+00:00,1282000690303217664,"Click the link in our bio to see currently open Store Manager jobs like ""Store Manager"" at TMX Finance Family of Co… https://t.co/LlWADOGLkE",24225015,tmj_bhm_mgmt,0,0,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,,Alabama
['shopping'],0,0,0,2020-05-16 18:48:34+00:00,1261730276499210240,Win a $2000 SVS shopping spree from @crutchfield #gggentry  https://t.co/osMS43rJ8L,1022714959,dailydoseofdora,0,0,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,,Alabama
['rideshare'],0,0,0,2020-07-02 01:15:02+00:00,1278497378387947521,#Carpool #Manila -&gt; #Calamba rideshare #splitcosts https://t.co/x4R5g8zNGq,87188071,carpoolworld,0,0,"[[120.9416422, 14.5438774], [121.0263307, 14.5438774], [121.0263307, 14.6390361], [120.9416422, 14.6390361]]",Republic of the Philippines,"Manila City, National Capital Region",city,,Alabama
['airport'],0,0,0,2020-03-27 13:59:54+00:00,1243538239748743168,"I'm at Indianapolis Regional Airport (MQJ) in Greenfield, IN https://t.co/roSdkKpWAI",1322795732,trucker_derek,0,0,"[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]",United States,"Indiana, USA",admin,,Alabama
['travel'],0,0,0,2020-07-05 20:53:12+00:00,1279881034549596163,"HEADS UP! 
Beginning Monday, July 6th motorists can expect travel delays, lane closures, and road closures at the i… https://t.co/HE9JDfYUEB",16463412,stephencrews,0,0,,,,,,Alabama
['game'],0,0,0,2020-03-03 17:59:53+00:00,1234901324157923329,@ADigesu10 Hopefully this is the last game in Coleman this year 😉,355180215,cbreezyyo,0,0,,,,,,Alabama
['fly'],0,0,0,2020-07-11 18:55:28+00:00,1282025733926289408,@TJHproject @CharlieDaniels Fly High Charlie,1033484908214267904,VHolt9,0,4,,,,,,Alabama
['cafe'],0,0,0,2020-03-06 01:56:14+00:00,1235745977451057152,"I can’t lie , y’all be quiet as a mf in class and sitting by yourself in the cafe lmao I peep all of it 💯 https://t.co/T2u0kELP2Q",1090305077032701952,andre_jalen,2,12,,,,,,Alabama
['visit'],0,0,0,2020-04-08 18:57:49+00:00,1247961866686603264,@MattScalici Freedom to visit my parents and grandparents without accidentally killing them? Think I'll stay home longer.,825912038341885952,MobtownK,0,1,,,,,,Alabama
['park'],0,0,0,2020-07-11 20:10:12+00:00,1282044541894369280,"#Hiring Network Hardware Engineer at Facebook (Menlo Park, CA)
https://t.co/EgRtQCLtSZ #MenloParkJobs #CAJobs #CodingJobs",1123467705280094208,tech_groups,0,0,"[[-122.228922, 37.416515], [-122.120415, 37.416515], [-122.120415, 37.507328], [-122.228922, 37.507328]]",United States,"Menlo Park, CA",city,,Alabama
['shop'],0,0,0,2020-03-15 00:22:41+00:00,1238983922551271426,@_minivann_ If you just need the ball you can go to any shop to just buy jewelry. Or spencers even,2497540826,superficial_bby,0,1,,,,,,Alabama
['vacation'],0,0,0,2020-04-14 19:40:59+00:00,1250147057941254144,@Ilhan Where are you working while Congress is on vacation?   In your home in Washington DC.,18462230,conservativemn,0,0,,,,,,Alabama
['office'],0,0,0,2020-03-31 00:55:02+00:00,1244790271109447683,Quick pic of the office. We painted the walls Saturday and put it together Sunday. Still have to hang items on the… https://t.co/otgJFssaO9,2324682788,kmanrocksit,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['mall'],0,0,0,2020-05-02 01:31:29+00:00,1256395856745574400,I’m going to the fat Chinese man in the mall for my massage,1551654980,savaiyah,0,1,,,,,,Alabama
['subway'],0,0,0,2020-07-04 00:43:38+00:00,1279214250028826624,@ChikinFINGAZ A sub from subway hahahaa,122970519,FilipinoThund3r,0,1,"[[-87.095676, 34.507116], [-86.925426, 34.507116], [-86.925426, 34.654734], [-87.095676, 34.654734]]",United States,"Decatur, AL",city,,Alabama
['beaches'],0,0,['social distancing'],2020-04-28 16:49:17+00:00,1255177278398570502,Ivey:  Local authorities will enforce the social distancing requirements on Alabama's beaches.,21947051,JonWVTM13,3,3,,,,,,Alabama
['drinking'],0,0,0,2020-07-02 03:19:45+00:00,1278528761017831424,@TheBlondeRN Maybe tomorrow. Tonight I am drinking the God awful Smirnoff seltzer that I accidentally bought,328017437,MGastorf,0,1,,,,,,Alabama
['golf'],0,0,0,2020-06-29 01:04:11+00:00,1277407483305373697,"1.75 inch #hail near Center, ND HAIL UP TO THE SIZE OF GOLF BALLS. MOST HAIL WAS QUARTER SIZED OR SMALLER. VERY HEA… https://t.co/qAX2NaBdJ7",275398567,StormerSite,0,0,"[[-104.048915, 45.935021], [-96.554508, 45.935021], [-96.554508, 49.000693], [-104.048915, 49.000693]]",United States,"North Dakota, USA",admin,,Alabama
['hotels'],0,0,0,2020-02-06 14:38:47+00:00,1225428632132345858,What should I do with my $250 hotels gift card,1003814315185659904,isotit,0,0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,,Alabama
['gym'],0,0,0,2020-03-07 16:30:27+00:00,1236328366778834944,"@tysimpson510151 Have a great day on Big Orange today. Come play at the tops of faculties,  new locker room, Gym, a… https://t.co/9aEWoaIm3N",976978768865710080,EskerHarrison4,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['campus'],0,0,0,2020-04-01 18:48:57+00:00,1245422919980683264,"If I ever complained about nursing school while being on campus, forgive me. CAUSE DIS DONT MAKE NO SENSE",452253838,Kenny_Daay,3,2,"[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]",United States,"Los Angeles, CA",city,,Alabama
['basketball'],0,0,0,2020-02-20 03:51:46+00:00,1230339235154034688,BRAIN DRAIN » We've got Sir @BMattAU on the horn discussing Auburn basketball and baseball. TUNE IN!… https://t.co/FZn4x7KPgM,16248968,JayGTate,0,0,,,,,,Alabama
['flying'],0,0,0,2020-05-22 01:41:08+00:00,1263646043356508161,"@aristotle4ever It definitely seems to be picking up! Katie and I are still holding off on flying for now, but it's… https://t.co/MJHsZqRXuf",301265115,JTGenter,0,0,"[[-81.4385144, 30.3071064], [-81.392075, 30.3071064], [-81.392075, 30.3246556], [-81.4385144, 30.3246556]]",United States,"Neptune Beach, FL",city,,Alabama
['park'],0,0,0,2020-06-04 18:40:35+00:00,1268613638773895169,False snapdragon sighted in Moulton Park https://t.co/woaTkMLQ5Y,154690394,drsala2010,0,0,"[[-87.301995, 34.45523], [-87.2586604, 34.45523], [-87.2586604, 34.5156388], [-87.301995, 34.5156388]]",United States,"Moulton, AL",city,,Alabama
['uber'],0,0,0,2020-06-27 13:33:02+00:00,1276871159615815681,First time taking an Uber in Mobile. Lol,1001036976,sirspriggsalot,0,0,,,,,,Alabama
['game'],0,0,0,2020-05-07 03:56:56+00:00,1258244400116838400,Hey @Proton_Jon is this a RE reference? This is just fluff text somewhere in the game not an FF9 spoilers. #PS4share https://t.co/rUF4FnAmby,17979630,YukiMizuno,0,3,,,,,,Alabama
['beach'],0,0,0,2020-04-03 01:00:43+00:00,1245878864825520128,"This quarantine has me counting the days I can go back to the beach, get tan, possibly go fishing, &amp; float in prett… https://t.co/LuVOCu1db0",587035496,jodi_bug_,0,4,"[[-85.95802, 30.1650609], [-85.7860766, 30.1650609], [-85.7860766, 30.266595], [-85.95802, 30.266595]]",United States,"Panama City Beach, FL",city,,Alabama
['basketball'],0,0,0,2020-07-05 22:11:04+00:00,1279900629679378432,"@RTRWLT Answer the question, who have Oats signed that are better than AJ, Grant, or any of the basketball coaches… https://t.co/1F4lW2Wvdr",748916069402865664,DerrickPruitt6,0,0,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,,Alabama
['visit'],0,0,0,2020-04-17 12:45:33+00:00,1251129672550821893,"Join our webinar this morning to talk about maintaining mental wellness. To register, visit https://t.co/r3CoLp4L1G… https://t.co/3MCtQ0XmVm",48546208,myAEA,1,3,,,,,,Alabama
['service'],0,0,0,2020-06-19 20:36:07+00:00,1274078530217877504,"Join the Guitar Center team! See our latest #Retail job openings, including ""Customer Service Manager - N"", via the… https://t.co/KwVvZShzXR",29826574,tmj_jobs_other,0,0,"[[-105.148925, 39.819133], [-104.987771, 39.819133], [-104.987771, 39.97944], [-105.148925, 39.97944]]",United States,"Westminster, CO",city,,Alabama
['fly'],0,0,0,2020-06-03 15:41:42+00:00,1268206230381768705,"I borrowed a combined $111k to go to school and learn how to fly, split between 78k private and 33k federal. I am s… https://t.co/4K6szICp76",99818789,thiccjaccson,0,9,"[[-84.3592169, 34.028083], [-84.201172, 34.028083], [-84.201172, 34.118605], [-84.3592169, 34.118605]]",United States,"Alpharetta, GA",city,,Alabama
"['game', 'conference']",0,0,0,2020-01-04 14:44:39+00:00,1213471307163209729,Good morning good ppl!!! It’s first game of conference play!!!!! Let’s get get geeeeeet it!!!!!,2867323035,Coach_E_Davis,1,15,"[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]",United States,"Houston, TX",city,,Alabama
['services'],0,0,0,2020-03-23 12:10:57+00:00,1242061269538156544,When the streaming services start talking @netflix @hulu @disneyplus @Crunchyroll https://t.co/Rt9ZHxpuim,768867297096306688,Willinghamak1,4,5,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,,Alabama
['drinking'],0,0,0,2020-03-20 01:07:50+00:00,1240807225892929550,"@portdauphin Without the MD sorry.
I have stress smoked a pack since 4 am drinking. 😳",825912038341885952,MobtownK,0,1,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,,Alabama
['restaurants'],0,0,0,2020-07-12 18:16:02+00:00,1282378198412488704,"Want to work at Bob Evans Restaurants? We're hiring in Richmond, VA! Click the link in our bio for details on this… https://t.co/dUAHbKgEhY",29826574,tmj_jobs_other,0,0,"[[-77.524353, 37.5961839], [-77.4855754, 37.5961839], [-77.4855754, 37.624967], [-77.524353, 37.624967]]",United States,"Dumbarton, VA",city,,Alabama
['basketball'],0,0,0,2020-03-24 19:34:18+00:00,1242535230717808640,i wanna make a group chat of peeps who love auburn basketball on snap. you think that could happen?,448291232,shivani8934,0,1,,,,,,Alabama
['game'],0,0,0,2020-02-18 01:39:23+00:00,1229581140824088584,Look I’m done debating the GOAT with you people but correct me if I’m wrong didn’t MJ finish this game with like 50… https://t.co/r6haN7rbAh,327196082,hsoj_submar,0,2,,,,,,Alabama
['games'],0,0,0,2020-01-14 20:17:43+00:00,1217179003066507265,SEC could’ve and should’ve went undefeated in bowl games. BUT 😂😂😂 https://t.co/BnELf0WqQj,434681640,KingWeeks6,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['games'],['facetime'],0,0,2020-01-22 21:00:18+00:00,1220088825076240389,“Mom I wish I could FaceTime Heaven &amp; tell John about my games. Are you sure God doesn’t have WiFi?” I reassured hi… https://t.co/mLi53KM9mZ,33406843,Stump4Troy,0,28,"[[-82.62451, 31.839955], [-82.569544, 31.839955], [-82.569544, 31.883851], [-82.62451, 31.883851]]",United States,"Hazlehurst, GA",city,,Alabama
"['travelling', 'visit']",0,0,0,2020-07-04 07:15:02+00:00,1279312748258529281,#Carpool #RedDeer -&gt; #Edmonton Travelling to visit my boyfriend  #splitcosts https://t.co/KLYQrOmTwf,87188071,carpoolworld,0,0,"[[-113.8968062, 52.215426], [-113.718722, 52.215426], [-113.718722, 52.343178], [-113.8968062, 52.343178]]",Canada,"Red Deer, Alberta",city,,Alabama
['game'],0,0,0,2020-02-20 01:13:35+00:00,1230299426142457856,Baby steps. Let's just try to score 40 points before we set any other expectations for this game.,1019808741426913280,zweb95,0,0,,,,,,Alabama
['golf'],0,0,0,2020-06-28 14:48:36+00:00,1277252567475671045,"Poor little Lindsey, Big Daddy’s going to take him out in the golf cart and give him a spanking. He’ll come home singing a different tune.",825436510442897408,vjonesphoto,1,4,,,,,,Alabama
"['games', 'games']",0,0,0,2020-04-04 21:45:36+00:00,1246554538917625864,"Yooooo they running out of ideas, from video games to street games now lol https://t.co/p7XkArONsE",1275216746,Ohk_ImReloaded,0,0,,,,,,Alabama
['restaurant'],0,0,0,2020-05-14 03:54:36+00:00,1260780526438400000,Ozzie really thought we was about to sit in that restaurant and eat like no sweetie. Rona still out and about kicking ass,805488239448571904,melanintopia,0,0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,,Alabama
